customer_id,name,email,phone,address,credit_score,join_date,last_update,customer_type
C1963,Kristin Liu,kristin.liu@gmail.com,(833) 686-4191,"PSC 8459, Box 7729, APO AE 59273",626,2022-11-02,2023-12-27 00:00:00,regular
C1964,Benjamin Rios PhD,benjamin.phd@hotmail.com,(686) 228-2824,"667 Ortega Walk, Griffinhaven, MT 60295",824,2022-11-03,2023-03-04 00:00:00,regular
C1965,Michael Sanders,michael.sanders@gmail.com,(932) 200-8621,"5781 Jessica Shoals, Wellstown, RI 01127",773,2022-11-04,2023-03-01 00:00:00,regular
C1966,Michael Baker,michael.baker@hotmail.com,(365) 743-9029,"19404 Christopher Shoal Apt. 260, New Lisaville, VT 47421",612,2022-11-09,2023-10-17 00:00:00,VIP
C1967,Tonya Pham,tonya.pham@aol.com,(469) 901-8540,"856 Joshua Mission, East Carolmouth, TX 60369",571,2022-11-10,2023-03-11 00:00:00,regular
C1968,Laura York,laura.york@outlook.com,(574) 427-0021,"9751 Ramos Centers, New Mark, MA 48766",652,2022-11-11,2023-02-13 00:00:00,regular
C1969,Brianna James,brianna.james@outlook.com,(512) 893-6920,"156 Lee Loaf Suite 462, East Rebecca, AL 77938",801,2022-11-14,2023-12-29 00:00:00,regular
C1970,Rebecca Williams,rebecca.williams@hotmail.com,(122) 577-0901,"PSC 3447, Box 5054, APO AE 74826",659,2022-11-16,2023-10-08 00:00:00,regular
C1971,Peter Cooke,peter.cooke@outlook.com,(001) 413-6614,"0310 Virginia Inlet Suite 191, Amyshire, HI 57320",668,2022-11-21,2023-02-24 00:00:00,regular
C1972,Earl Martinez,earl.martinez@yahoo.com,(173) 251-0567,"080 Mary Track, Dunnborough, MI 27720",504,2022-11-25,2023-06-07 00:00:00,regular
C1973,Mrs. Megan Nichols,mrs..nichols@hotmail.com,(298) 415-7443,"896 Alexander Pass Apt. 365, West Benjamin, NV 75728",665,2022-11-26,2023-09-12 00:00:00,regular
C1974,Joshua Mack,joshua.mack@gmail.com,(786) 214-8850,"4295 Giles Roads Apt. 420, Anthonyberg, GU 08214",553,2022-11-27,2023-06-29 00:00:00,regular
C1975,James Larson,james.larson@gmail.com,(618) 520-8214,"174 Myers Tunnel, East Justin, NE 37372",842,2022-11-28,2023-08-06 00:00:00,regular
C1976,Bill Fisher,bill.fisher@outlook.com,(233) 552-1166,"74186 James Turnpike Suite 595, New Kristine, CT 42271",790,2022-12-03,2023-04-10 00:00:00,regular
C1977,Frank Guerra,frank.guerra@hotmail.com,(144) 539-9367,"63971 Michael Manor, Port Mark, VA 24394",728,2022-12-03,2023-10-22 00:00:00,regular
C1978,Jesse Cole,jesse.cole@outlook.com,(192) 988-3323,"402 Mark Creek Apt. 102, New Coreyfort, ND 98555",643,2022-12-03,2023-10-06 00:00:00,regular
C1979,Carl Martinez,carl.martinez@outlook.com,(882) 879-8265,"Unit 3072 Box 1039, DPO AE 61598",658,2022-12-04,2023-01-12 00:00:00,regular
C1980,Andrea Fuller,andrea.fuller@aol.com,(988) 294-5418,"1140 Olivia Harbor, Samuelport, TX 09211",670,2022-12-04,2023-01-29 00:00:00,regular
C1981,Christian Thomas,christian.thomas@aol.com,(520) 779-3225,"50330 Eric Harbor Apt. 668, Port Jasonville, OR 27172",641,2022-12-05,2023-11-29 00:00:00,regular
C1982,Noah Hall,noah.hall@gmail.com,(569) 765-6015,"0230 Acevedo Walks Suite 453, Dodsonchester, ND 13178",643,2022-12-06,2023-04-16 00:00:00,VIP
C1983,Sandra David,sandra.david@hotmail.com,(505) 996-8944,"45824 Moreno Manors Apt. 921, West Christopherbury, MD 75896",840,2022-12-07,2023-07-21 00:00:00,regular
C1984,Kevin Martin,kevin.martin@hotmail.com,(936) 569-3707,"3122 Dennis Haven Apt. 508, East Jessica, MS 89361",506,2022-12-08,2023-12-18 00:00:00,regular
C1985,Erin Russell,erin.russell@gmail.com,(340) 625-6460,"707 Romero Fall, South Katherineside, NC 25347",698,2022-12-10,2023-01-21 00:00:00,regular
C1986,Laura Gill,laura.gill@aol.com,(670) 447-0840,"82671 Joseph Drive, Port Deniseton, NJ 50278",781,2022-12-10,2023-10-27 00:00:00,regular
C1987,James Murray Jr.,james.jr.@aol.com,(180) 331-2598,"2030 Wong Wells Suite 272, South Timothy, CO 43702",542,2022-12-17,2023-07-03 00:00:00,regular
C1988,Roger Richardson PhD,roger.phd@yahoo.com,(377) 308-2646,"0114 Keith Camp Apt. 303, Lake Cassietown, UT 75712",616,2022-12-17,2023-04-14 00:00:00,regular
C1989,Katie Hill,katie.hill@yahoo.com,(332) 837-3026,"776 Price Landing Suite 640, North Brandy, SC 08754",658,2022-12-19,2023-03-26 00:00:00,regular
C1990,Krista Gomez,krista.gomez@yahoo.com,(727) 235-5476,"5916 Davis Mountains, Port Michael, UT 63152",532,2022-12-20,2023-09-23 00:00:00,regular
C1991,Christian Williams,christian.williams@outlook.com,(001) 618-9548,"7052 Anthony Roads Apt. 479, West Joshua, ID 05642",708,2022-12-25,2023-09-12 00:00:00,VIP
C1992,Tanya Solomon,tanya.solomon@aol.com,(566) 772-9967,"46137 Richard Trace, South Gregory, NE 61398",761,2022-12-26,2023-03-30 00:00:00,regular
C1993,Donna Brown,donna.brown@aol.com,(285) 285-7763,"064 Hicks Trail Apt. 517, East Jeremy, WA 73804",599,2022-12-27,2023-12-24 00:00:00,VIP
C1994,Patrick Mccoy,patrick.mccoy@yahoo.com,(164) 860-5892,"59150 Michael Views Apt. 481, Jeanneton, VA 25125",834,2022-12-27,2023-06-18 00:00:00,regular
C1995,Joseph Brennan,joseph.brennan@yahoo.com,(982) 937-9113,"4652 Michael Avenue, Thomashaven, NH 61731",674,2022-12-29,2023-08-14 00:00:00,regular
C1996,Julia Green,julia.green@outlook.com,(755) 690-6208,"704 Cantu Streets, Melissafurt, AR 58253",682,2022-12-30,2023-02-03 00:00:00,regular
C1997,Jared Kennedy,jared.kennedy@outlook.com,(246) 284-1149,"1886 Walter Station, Shannonton, ND 14069",725,2022-12-30,2023-10-11 00:00:00,regular
C1998,Amber Lewis,amber.lewis@gmail.com,(001) 925-6012,"752 Barrett Oval, Port Nancy, PR 27916",548,2022-12-30,2023-04-08 00:00:00,regular
C1999,Bryce Reed,bryce.reed@aol.com,(685) 965-0225,"573 Brown Ranch, Port Ian, NV 74003",501,2022-12-30,2023-08-13 00:00:00,regular
